id	resistance	AMI	PAS	EMB	FLQ	INH	SM	RIF	ETH	PZA
Rv1164	no	no	no	no	no	no	no	no	no	no
Rv1169c	no	no	no	no	no	no	no	no	no	no
Rv1170	no	no	no	no	no	no	no	no	no	no
Rv1171	no	no	no	no	no	no	no	no	no	no
Rv1173	no	no	no	no	no	no	no	no	no	no
Rv1174c	no	no	no	no	no	no	no	no	no	no
Rv1175c	no	no	no	no	no	no	no	no	no	no
Rv1176c	no	no	no	no	no	no	no	no	no	no
Rv1179c	no	no	no	no	no	no	no	no	no	no
Rv1186c	no	no	no	no	no	no	no	no	no	no
Rv1187	no	no	no	no	no	no	no	no	no	no
Rv1188	no	no	no	no	no	no	no	no	no	no
Rv1191	no	no	no	no	no	no	no	no	no	no
Rv1192	no	no	no	no	no	no	no	no	no	no
Rv1194c	no	no	no	no	no	no	no	no	no	no
Rv1198	no	no	no	no	no	no	no	no	no	no
Rv1200	no	no	no	no	no	no	no	no	no	no
Rv1201c	no	no	no	no	no	no	no	no	no	no
Rv1202	no	no	no	no	no	no	no	no	no	no
Rv1203c	no	no	no	no	no	no	no	no	no	no
Rv1204c	no	no	no	no	no	no	no	no	no	no
Rv1207	no	no	no	no	no	no	no	no	no	no
Rv1209	no	no	no	no	no	no	no	no	no	no
Rv1210	no	no	no	no	no	no	no	no	no	no
Rv1211	no	no	no	no	no	no	no	no	no	no
Rv1213	no	no	no	no	no	no	no	no	no	no
Rv1216c	no	no	no	no	no	no	no	no	no	no
Rv1217c	no	no	no	no	no	no	no	no	no	no
Rv1219c	no	no	no	no	no	no	no	no	no	no
Rv1223	no	no	no	no	no	no	no	no	no	no
Rv1225c	no	no	no	no	no	no	no	no	no	no
Rv1226c	no	no	no	no	no	no	no	no	no	no
Rv1227c	no	no	no	no	no	no	no	no	no	no
Rv1228	no	no	no	no	no	no	no	no	no	no
Rv1228a	no	no	no	no	no	no	no	no	no	no
Rv1230c	no	no	no	no	no	no	no	no	no	no
Rv1231c	no	no	no	no	no	no	no	no	no	no
Rv1232c	no	no	no	no	no	no	no	no	no	no
Rv1233c	no	no	no	no	no	no	no	no	no	no
Rv1234	no	no	no	no	no	no	no	no	no	no
Rv1239c	no	no	no	no	no	no	no	no	no	no
Rv1244	no	no	no	no	no	no	no	no	no	no
Rv1249c	no	no	no	no	no	no	no	no	no	no
Rv1251c	no	no	no	no	no	no	no	no	no	no
Rv1254	no	no	no	no	no	no	no	no	no	no
Rv1259	no	no	no	no	no	no	no	no	no	no
Rv1263	no	no	no	no	no	no	no	no	no	no
Rv1266c	no	no	no	no	no	no	no	no	no	no
Rv1275	no	no	no	no	no	no	no	no	no	no
Rv1277	no	no	no	no	no	no	no	no	no	no
Rv1279	no	no	no	no	no	no	no	no	no	no
Rv1284	no	no	no	no	no	no	no	no	no	no
Rv1285	no	no	no	no	no	no	no	no	no	no
Rv1286	no	no	no	no	no	no	no	no	no	no
Rv1290A	no	no	no	no	no	no	no	no	no	no
Rv1292	no	no	no	no	no	no	no	no	no	no
Rv1293	no	no	no	no	no	no	no	no	no	no
Rv1294	no	no	no	no	no	no	no	no	no	no
Rv1295	no	no	no	no	no	no	no	no	no	no
Rv1296	no	no	no	no	no	no	no	no	no	no
Rv1302	no	no	no	no	no	no	no	no	no	no
Rv1314c	no	no	no	no	no	no	no	no	no	no
Rv1315	no	no	no	no	no	no	no	no	no	no
Rv1316c	no	no	no	no	no	no	no	no	no	no
Rv1322A	no	no	no	no	no	no	no	no	no	no
Rv1323	no	no	no	no	no	no	no	no	no	no
Rv1326c	no	no	no	no	no	no	no	no	no	no
Rv1328	no	no	no	no	no	no	no	no	no	no
Rv1330c	no	no	no	no	no	no	no	no	no	no
Rv1334	no	no	no	no	no	no	no	no	no	no
Rv1336	no	no	no	no	no	no	no	no	no	no
Rv1338	no	no	no	no	no	no	no	no	no	no
Rv1344	no	no	no	no	no	no	no	no	no	no
Rv1345	no	no	no	no	no	no	no	no	no	no
Rv1346	no	no	no	no	no	no	no	no	no	no
Rv1347c	no	no	no	no	no	no	no	no	no	no
Rv1348	no	no	no	no	no	no	no	no	no	no
Rv1349	no	no	no	no	no	no	no	no	no	no
Rv1366A	no	no	no	no	no	no	no	no	no	no
Rv1369c	no	no	no	no	no	no	no	no	no	no
Rv1370c	no	no	no	no	no	no	no	no	no	no
Rv1371	no	no	no	no	no	no	no	no	no	no
Rv1373	no	no	no	no	no	no	no	no	no	no
Rv1374c	no	no	no	no	no	no	no	no	no	no
Rv1376	no	no	no	no	no	no	no	no	no	no
Rv1378c	no	no	no	no	no	no	no	no	no	no
Rv1379	no	no	no	no	no	no	no	no	no	no
Rv1380	no	no	no	no	no	no	no	no	no	no
Rv1381	no	no	no	no	no	no	no	no	no	no
Rv1382	no	no	no	no	no	no	no	no	no	no
Rv1385	no	no	no	no	no	no	no	no	no	no
Rv1388	no	no	no	no	no	no	no	no	no	no
Rv1389	no	no	no	no	no	no	no	no	no	no
Rv1391	no	no	no	no	no	no	no	no	no	no
Rv1392	no	no	no	no	no	no	no	no	no	no
Rv1404	no	no	no	no	no	no	no	no	no	no
Rv1409	no	no	no	no	no	no	no	no	no	no
Rv1412	no	no	no	no	no	no	no	no	no	no
Rv1415	no	no	no	no	no	no	no	no	no	no
Rv1416	no	no	no	no	no	no	no	no	no	no
Rv1425	no	no	no	no	no	no	no	no	no	no
Rv1429	no	no	no	no	no	no	no	no	no	no
Rv1431	no	no	no	no	no	no	no	no	no	no
Rv1432	no	no	no	no	no	no	no	no	no	no
Rv1434	no	no	no	no	no	no	no	no	no	no
Rv1435c	no	no	no	no	no	no	no	no	no	no
Rv1439c	no	no	no	no	no	no	no	no	no	no
Rv1442	no	no	no	no	no	no	no	no	no	no
Rv1443c	no	no	no	no	no	no	no	no	no	no
Rv1444c	no	no	no	no	no	no	no	no	no	no
Rv1445c	no	no	no	no	no	no	no	no	no	no
Rv1446c	no	no	no	no	no	no	no	no	no	no
Rv1449c	no	no	no	no	no	no	no	no	no	no
Rv1453	no	no	no	no	no	no	no	no	no	no
Rv1454c	no	no	no	no	no	no	no	no	no	no
Rv1455	no	no	no	no	no	no	no	no	no	no
Rv1456c	no	no	no	no	no	no	no	no	no	no
Rv1457c	no	no	no	no	no	no	no	no	no	no
Rv1460	no	no	no	no	no	no	no	no	no	no
Rv1464	no	no	no	no	no	no	no	no	no	no
Rv1465	no	no	no	no	no	no	no	no	no	no
Rv1466	no	no	no	no	no	no	no	no	no	no
Rv1472	no	no	no	no	no	no	no	no	no	no
Rv1473A	no	no	no	no	no	no	no	no	no	no
Rv1474c	no	no	no	no	no	no	no	no	no	no
Rv1475c	no	no	no	no	no	no	no	no	no	no
Rv1476	no	no	no	no	no	no	no	no	no	no
Rv1479	no	no	no	no	no	no	no	no	no	no
Rv1483	yes	no	no	no	no	yes	no	no	yes	no
Rv1484	yes	no	no	no	no	yes	no	no	yes	no
Rv1485	no	no	no	no	no	no	no	no	no	no
Rv1487	no	no	no	no	no	no	no	no	no	no
Rv1489	no	no	no	no	no	no	no	no	no	no
Rv1492	no	no	no	no	no	no	no	no	no	no
Rv1493	no	no	no	no	no	no	no	no	no	no
Rv1497	no	no	no	no	no	no	no	no	no	no
Rv1498A	no	no	no	no	no	no	no	no	no	no
Rv1499	no	no	no	no	no	no	no	no	no	no
Rv1503c	no	no	no	no	no	no	no	no	no	no
Rv1504c	no	no	no	no	no	no	no	no	no	no
Rv1505c	no	no	no	no	no	no	no	no	no	no
Rv1506c	no	no	no	no	no	no	no	no	no	no
Rv1507A	no	no	no	no	no	no	no	no	no	no
Rv1508A	no	no	no	no	no	no	no	no	no	no
Rv1508c	no	no	no	no	no	no	no	no	no	no
Rv1511	no	no	no	no	no	no	no	no	no	no
Rv1513	no	no	no	no	no	no	no	no	no	no
Rv1515c	no	no	no	no	no	no	no	no	no	no
Rv1530	no	no	no	no	no	no	no	no	no	no
Rv1531	no	no	no	no	no	no	no	no	no	no
Rv1532c	no	no	no	no	no	no	no	no	no	no
Rv1534	no	no	no	no	no	no	no	no	no	no
Rv1535	no	no	no	no	no	no	no	no	no	no
Rv1536	no	no	no	no	no	no	no	no	no	no
Rv1537	no	no	no	no	no	no	no	no	no	no
Rv1538c	no	no	no	no	no	no	no	no	no	no
Rv1547	no	no	no	no	no	no	no	no	no	no
Rv1549	no	no	no	no	no	no	no	no	no	no
Rv1559	no	no	no	no	no	no	no	no	no	no
Rv1562c	no	no	no	no	no	no	no	no	no	no
Rv1563c	no	no	no	no	no	no	no	no	no	no
Rv1564c	no	no	no	no	no	no	no	no	no	no
Rv1565c	no	no	no	no	no	no	no	no	no	no
Rv1567c	no	no	no	no	no	no	no	no	no	no
Rv1568	no	no	no	no	no	no	no	no	no	no
Rv1569	no	no	no	no	no	no	no	no	no	no
Rv1570	no	no	no	no	no	no	no	no	no	no
Rv1571	no	no	no	no	no	no	no	no	no	no
Rv1572c	no	no	no	no	no	no	no	no	no	no
Rv1573	no	no	no	no	no	no	no	no	no	no
Rv1574	no	no	no	no	no	no	no	no	no	no
Rv1575	no	no	no	no	no	no	no	no	no	no
Rv1576c	no	no	no	no	no	no	no	no	no	no
Rv1577c	no	no	no	no	no	no	no	no	no	no
Rv1578c	no	no	no	no	no	no	no	no	no	no
Rv1579c	no	no	no	no	no	no	no	no	no	no
Rv1580c	no	no	no	no	no	no	no	no	no	no
Rv1581c	no	no	no	no	no	no	no	no	no	no
Rv1582c	no	no	no	no	no	no	no	no	no	no
Rv1584c	no	no	no	no	no	no	no	no	no	no
Rv1585c	no	no	no	no	no	no	no	no	no	no
Rv1586c	no	no	no	no	no	no	no	no	no	no
Rv1589	no	no	no	no	no	no	no	no	no	no
Rv1593c	no	no	no	no	no	no	no	no	no	no
Rv1594	no	no	no	no	no	no	no	no	no	no
Rv1595	no	no	no	no	no	no	no	no	no	no
Rv1596	no	no	no	no	no	no	no	no	no	no
Rv1597	no	no	no	no	no	no	no	no	no	no
Rv1598c	no	no	no	no	no	no	no	no	no	no
Rv1599	no	no	no	no	no	no	no	no	no	no
Rv1600	no	no	no	no	no	no	no	no	no	no
Rv1601	no	no	no	no	no	no	no	no	no	no
Rv1603	no	no	no	no	no	no	no	no	no	no
Rv1604	no	no	no	no	no	no	no	no	no	no
Rv1605	no	no	no	no	no	no	no	no	no	no
Rv1606	no	no	no	no	no	no	no	no	no	no
Rv1607	no	no	no	no	no	no	no	no	no	no
Rv1608c	no	no	no	no	no	no	no	no	no	no
Rv1610	no	no	no	no	no	no	no	no	no	no
Rv1611	no	no	no	no	no	no	no	no	no	no
Rv1612	no	no	no	no	no	no	no	no	no	no
Rv1613	no	no	no	no	no	no	no	no	no	no
Rv1615	no	no	no	no	no	no	no	no	no	no
Rv1616	no	no	no	no	no	no	no	no	no	no
Rv1618	no	no	no	no	no	no	no	no	no	no
Rv1622c	no	no	no	no	no	no	no	no	no	no
Rv1623c	no	no	no	no	no	no	no	no	no	no
Rv1624c	no	no	no	no	no	no	no	no	no	no
Rv1627c	no	no	no	no	no	no	no	no	no	no
Rv1628c	no	no	no	no	no	no	no	no	no	no
Rv1629	no	no	no	no	no	no	no	no	no	no
Rv1631	no	no	no	no	no	no	no	no	no	no
Rv1632c	no	no	no	no	no	no	no	no	no	no
Rv1635c	no	no	no	no	no	no	no	no	no	no
Rv1638A	no	no	no	no	no	no	no	no	no	no
Rv1639c	no	no	no	no	no	no	no	no	no	no
Rv1640c	no	no	no	no	no	no	no	no	no	no
Rv1645c	no	no	no	no	no	no	no	no	no	no
Rv1647	no	no	no	no	no	no	no	no	no	no
Rv1648	no	no	no	no	no	no	no	no	no	no
Rv1649	no	no	no	no	no	no	no	no	no	no
Rv1650	no	no	no	no	no	no	no	no	no	no
Rv1652	no	no	no	no	no	no	no	no	no	no
Rv1653	no	no	no	no	no	no	no	no	no	no
Rv1654	no	no	no	no	no	no	no	no	no	no
Rv1655	no	no	no	no	no	no	no	no	no	no
Rv1658	no	no	no	no	no	no	no	no	no	no
Rv1659	no	no	no	no	no	no	no	no	no	no
Rv1660	no	no	no	no	no	no	no	no	no	no
Rv1665	no	no	no	no	no	no	no	no	no	no
Rv1667c	no	no	no	no	no	no	no	no	no	no
Rv1668c	no	no	no	no	no	no	no	no	no	no
Rv1669	no	no	no	no	no	no	no	no	no	no
Rv1670	no	no	no	no	no	no	no	no	no	no
Rv1671	no	no	no	no	no	no	no	no	no	no
Rv1672c	no	no	no	no	no	no	no	no	no	no
Rv1673c	no	no	no	no	no	no	no	no	no	no
Rv1676	no	no	no	no	no	no	no	no	no	no
Rv1678	no	no	no	no	no	no	no	no	no	no
Rv1680	no	no	no	no	no	no	no	no	no	no
Rv1681	no	no	no	no	no	no	no	no	no	no
Rv1682	no	no	no	no	no	no	no	no	no	no
Rv1684	no	no	no	no	no	no	no	no	no	no
Rv1685c	no	no	no	no	no	no	no	no	no	no
Rv1686c	no	no	no	no	no	no	no	no	no	no
Rv1689	no	no	no	no	no	no	no	no	no	no
Rv1690	no	no	no	no	no	no	no	no	no	no
Rv1691	no	no	no	no	no	no	no	no	no	no
Rv1692	no	no	no	no	no	no	no	no	no	no
Rv1693	no	no	no	no	no	no	no	no	no	no
Rv1697	no	no	no	no	no	no	no	no	no	no
Rv1700	no	no	no	no	no	no	no	no	no	no
Rv1703c	no	no	no	no	no	no	no	no	no	no
Rv1706A	no	no	no	no	no	no	no	no	no	no
Rv1709	no	no	no	no	no	no	no	no	no	no
Rv1710	no	no	no	no	no	no	no	no	no	no
Rv1715	no	no	no	no	no	no	no	no	no	no
Rv1716	no	no	no	no	no	no	no	no	no	no
Rv1717	no	no	no	no	no	no	no	no	no	no
Rv1718	no	no	no	no	no	no	no	no	no	no
Rv1719	no	no	no	no	no	no	no	no	no	no
Rv1722	no	no	no	no	no	no	no	no	no	no
Rv1723	no	no	no	no	no	no	no	no	no	no
Rv1724c	no	no	no	no	no	no	no	no	no	no
Rv1726	no	no	no	no	no	no	no	no	no	no
Rv1727	no	no	no	no	no	no	no	no	no	no
Rv1728c	no	no	no	no	no	no	no	no	no	no
Rv1732c	no	no	no	no	no	no	no	no	no	no
Rv1735a	no	no	no	no	no	no	no	no	no	no
Rv1736c	no	no	no	no	no	no	no	no	no	no
Rv1742	no	no	no	no	no	no	no	no	no	no
Rv1743	no	no	no	no	no	no	no	no	no	no
Rv1744c	no	no	no	no	no	no	no	no	no	no
Rv1746	no	no	no	no	no	no	no	no	no	no
Rv1748	no	no	no	no	no	no	no	no	no	no
Rv1749c	no	no	no	no	no	no	no	no	no	no
Rv1751	no	no	no	no	no	no	no	no	no	no
Rv1752	no	no	no	no	no	no	no	no	no	no
Rv1754c	no	no	no	no	no	no	no	no	no	no
Rv1755c	no	no	no	no	no	no	no	no	no	no
Rv1756c	no	no	no	no	no	no	no	no	no	no
Rv1757c	no	no	no	no	no	no	no	no	no	no
Rv1760	no	no	no	no	no	no	no	no	no	no
Rv1761c	no	no	no	no	no	no	no	no	no	no
Rv1762c	no	no	no	no	no	no	no	no	no	no
Rv1763	no	no	no	no	no	no	no	no	no	no
Rv1764	no	no	no	no	no	no	no	no	no	no
Rv1765c	no	no	no	no	no	no	no	no	no	no
Rv1767	no	no	no	no	no	no	no	no	no	no
Rv1769	no	no	no	no	no	no	no	no	no	no
Rv1770	no	no	no	no	no	no	no	no	no	no
Rv1772	yes	no	no	no	no	yes	no	no	no	no
Rv1773c	no	no	no	no	no	no	no	no	no	no
Rv1774	no	no	no	no	no	no	no	no	no	no
Rv1775	no	no	no	no	no	no	no	no	no	no
Rv1778c	no	no	no	no	no	no	no	no	no	no
Rv1779c	no	no	no	no	no	no	no	no	no	no
Rv1780	no	no	no	no	no	no	no	no	no	no
Rv1781c	no	no	no	no	no	no	no	no	no	no
Rv1782	no	no	no	no	no	no	no	no	no	no
Rv1783	no	no	no	no	no	no	no	no	no	no
Rv1786	no	no	no	no	no	no	no	no	no	no
Rv1792	no	no	no	no	no	no	no	no	no	no
Rv1793	no	no	no	no	no	no	no	no	no	no
Rv1794	no	no	no	no	no	no	no	no	no	no
Rv1795	no	no	no	no	no	no	no	no	no	no
Rv1796	no	no	no	no	no	no	no	no	no	no
Rv1797	no	no	no	no	no	no	no	no	no	no
Rv1798	no	no	no	no	no	no	no	no	no	no
Rv1799	no	no	no	no	no	no	no	no	no	no
Rv1805c	no	no	no	no	no	no	no	no	no	no
Rv1807	no	no	no	no	no	no	no	no	no	no
Rv1810	no	no	no	no	no	no	no	no	no	no
Rv1811	no	no	no	no	no	no	no	no	no	no
Rv1820	no	no	no	no	no	no	no	no	no	no
Rv1822	no	no	no	no	no	no	no	no	no	no
Rv1832	no	no	no	no	no	no	no	no	no	no
Rv1833c	no	no	no	no	no	no	no	no	no	no
Rv1837c	no	no	no	no	no	no	no	no	no	no
Rv1844c	no	no	no	no	no	no	no	no	no	no
Rv1845c	no	no	no	no	no	no	no	no	no	no
Rv1853	no	no	no	no	no	no	no	no	no	no
Rv1861	no	no	no	no	no	no	no	no	no	no
Rv1862	no	no	no	no	no	no	no	no	no	no
Rv1863c	no	no	no	no	no	no	no	no	no	no
Rv1864c	no	no	no	no	no	no	no	no	no	no
Rv1867	no	no	no	no	no	no	no	no	no	no
Rv1869c	no	no	no	no	no	no	no	no	no	no
Rv1870c	no	no	no	no	no	no	no	no	no	no
Rv1871c	no	no	no	no	no	no	no	no	no	no
Rv1873	no	no	no	no	no	no	no	no	no	no
Rv1874	no	no	no	no	no	no	no	no	no	no
Rv1875	no	no	no	no	no	no	no	no	no	no
Rv1879	no	no	no	no	no	no	no	no	no	no
Rv1881c	no	no	no	no	no	no	no	no	no	no
Rv1883c	no	no	no	no	no	no	no	no	no	no
Rv1885c	no	no	no	no	no	no	no	no	no	no
Rv1886c	no	no	no	no	no	no	no	no	no	no
Rv1887	no	no	no	no	no	no	no	no	no	no
Rv1888a	no	no	no	no	no	no	no	no	no	no
Rv1888c	no	no	no	no	no	no	no	no	no	no
Rv1889c	no	no	no	no	no	no	no	no	no	no
Rv1890c	no	no	no	no	no	no	no	no	no	no
Rv1891	no	no	no	no	no	no	no	no	no	no
Rv1892	no	no	no	no	no	no	no	no	no	no
Rv1893	no	no	no	no	no	no	no	no	no	no
Rv1900c	no	no	no	no	no	no	no	no	no	no
Rv1902c	no	no	no	no	no	no	no	no	no	no
Rv1903	no	no	no	no	no	no	no	no	no	no
Rv1905c	no	no	no	no	no	no	no	no	no	no
Rv1907c	no	no	no	no	no	no	no	no	no	no
Rv1908c	yes	no	no	no	no	yes	no	no	no	no
Rv1912c	no	no	no	no	no	no	no	no	no	no
Rv1913	no	no	no	no	no	no	no	no	no	no
Rv1914c	no	no	no	no	no	no	no	no	no	no
Rv1919c	no	no	no	no	no	no	no	no	no	no
Rv1921c	no	no	no	no	no	no	no	no	no	no
Rv1923	no	no	no	no	no	no	no	no	no	no
Rv1924c	no	no	no	no	no	no	no	no	no	no
Rv1927	no	no	no	no	no	no	no	no	no	no
Rv1929c	no	no	no	no	no	no	no	no	no	no
Rv1930c	no	no	no	no	no	no	no	no	no	no
Rv1931c	no	no	no	no	no	no	no	no	no	no
Rv1934c	no	no	no	no	no	no	no	no	no	no
Rv1935c	no	no	no	no	no	no	no	no	no	no
Rv1940	no	no	no	no	no	no	no	no	no	no
Rv1944c	no	no	no	no	no	no	no	no	no	no
Rv1946c	no	no	no	no	no	no	no	no	no	no
Rv1947	no	no	no	no	no	no	no	no	no	no
Rv1948c	no	no	no	no	no	no	no	no	no	no
Rv1949c	no	no	no	no	no	no	no	no	no	no
Rv1951c	no	no	no	no	no	no	no	no	no	no
Rv1958c	no	no	no	no	no	no	no	no	no	no
Rv1961	no	no	no	no	no	no	no	no	no	no
Rv1963c	no	no	no	no	no	no	no	no	no	no
Rv1964	no	no	no	no	no	no	no	no	no	no
Rv1965	no	no	no	no	no	no	no	no	no	no
Rv1966	no	no	no	no	no	no	no	no	no	no
Rv1967	no	no	no	no	no	no	no	no	no	no
Rv1968	no	no	no	no	no	no	no	no	no	no
Rv1969	no	no	no	no	no	no	no	no	no	no
Rv1970	no	no	no	no	no	no	no	no	no	no
Rv1971	no	no	no	no	no	no	no	no	no	no
Rv1974	no	no	no	no	no	no	no	no	no	no
Rv1975	no	no	no	no	no	no	no	no	no	no
Rv1976c	no	no	no	no	no	no	no	no	no	no
Rv1977	no	no	no	no	no	no	no	no	no	no
Rv1978	no	no	no	no	no	no	no	no	no	no
Rv1987	no	no	no	no	no	no	no	no	no	no
Rv1988	no	no	no	no	no	no	no	no	no	no
Rv2013	no	no	no	no	no	no	no	no	no	no
Rv2014	no	no	no	no	no	no	no	no	no	no
Rv2015c	no	no	no	no	no	no	no	no	no	no
Rv2016	no	no	no	no	no	no	no	no	no	no
Rv2017	no	no	no	no	no	no	no	no	no	no
Rv2020c	no	no	no	no	no	no	no	no	no	no
Rv2023c	no	no	no	no	no	no	no	no	no	no
Rv2024c	no	no	no	no	no	no	no	no	no	no
Rv2031c	no	no	no	no	no	no	no	no	no	no
Rv2033c	no	no	no	no	no	no	no	no	no	no
Rv2035	no	no	no	no	no	no	no	no	no	no
Rv2036	no	no	no	no	no	no	no	no	no	no
Rv2037c	no	no	no	no	no	no	no	no	no	no
Rv2041c	no	no	no	no	no	no	no	no	no	no
Rv2042c	no	no	no	no	no	no	no	no	no	no
Rv2043c	yes	no	no	no	no	no	no	no	no	yes
Rv2044c	no	no	no	no	no	no	no	no	no	no
Rv2045c	no	no	no	no	no	no	no	no	no	no
Rv2046	no	no	no	no	no	no	no	no	no	no
Rv2049c	no	no	no	no	no	no	no	no	no	no
Rv2052c	no	no	no	no	no	no	no	no	no	no
Rv2053c	no	no	no	no	no	no	no	no	no	no
Rv2054	no	no	no	no	no	no	no	no	no	no
Rv2059	no	no	no	no	no	no	no	no	no	no
Rv2060	no	no	no	no	no	no	no	no	no	no
Rv2061c	no	no	no	no	no	no	no	no	no	no
Rv2062c	no	no	no	no	no	no	no	no	no	no
Rv2064	no	no	no	no	no	no	no	no	no	no
Rv2066	no	no	no	no	no	no	no	no	no	no
Rv2070c	no	no	no	no	no	no	no	no	no	no
Rv2071c	no	no	no	no	no	no	no	no	no	no
Rv2072c	no	no	no	no	no	no	no	no	no	no
Rv2077A	no	no	no	no	no	no	no	no	no	no
Rv2087	no	no	no	no	no	no	no	no	no	no
Rv2088	no	no	no	no	no	no	no	no	no	no
Rv2098c	no	no	no	no	no	no	no	no	no	no
Rv2099c	no	no	no	no	no	no	no	no	no	no
Rv2101	no	no	no	no	no	no	no	no	no	no
Rv2104a	no	no	no	no	no	no	no	no	no	no
Rv2105	no	no	no	no	no	no	no	no	no	no
Rv2106	no	no	no	no	no	no	no	no	no	no
Rv2113	no	no	no	no	no	no	no	no	no	no
Rv2114	no	no	no	no	no	no	no	no	no	no
Rv2117	no	no	no	no	no	no	no	no	no	no
Rv2119	no	no	no	no	no	no	no	no	no	no
Rv2120c	no	no	no	no	no	no	no	no	no	no
Rv2121c	no	no	no	no	no	no	no	no	no	no
Rv2122c	no	no	no	no	no	no	no	no	no	no
Rv2125	no	no	no	no	no	no	no	no	no	no
Rv2128	no	no	no	no	no	no	no	no	no	no
Rv2130c	no	no	no	no	no	no	no	no	no	no
Rv2132	no	no	no	no	no	no	no	no	no	no
Rv2133c	no	no	no	no	no	no	no	no	no	no
Rv2134c	no	no	no	no	no	no	no	no	no	no
Rv2135c	no	no	no	no	no	no	no	no	no	no
Rv2136c	no	no	no	no	no	no	no	no	no	no
Rv2137c	no	no	no	no	no	no	no	no	no	no
Rv2138	no	no	no	no	no	no	no	no	no	no
Rv2141c	no	no	no	no	no	no	no	no	no	no
Rv2144c	no	no	no	no	no	no	no	no	no	no
Rv2146c	no	no	no	no	no	no	no	no	no	no
Rv2152c	no	no	no	no	no	no	no	no	no	no
Rv2153c	no	no	no	no	no	no	no	no	no	no
Rv2155c	no	no	no	no	no	no	no	no	no	no
Rv2156c	no	no	no	no	no	no	no	no	no	no
Rv2157c	no	no	no	no	no	no	no	no	no	no
Rv2158c	no	no	no	no	no	no	no	no	no	no
Rv2159c	no	no	no	no	no	no	no	no	no	no
Rv2160a	no	no	no	no	no	no	no	no	no	no
Rv2164c	no	no	no	no	no	no	no	no	no	no
Rv2167c	no	no	no	no	no	no	no	no	no	no
Rv2168c	no	no	no	no	no	no	no	no	no	no
Rv2169c	no	no	no	no	no	no	no	no	no	no
Rv2170	no	no	no	no	no	no	no	no	no	no
Rv2171	no	no	no	no	no	no	no	no	no	no
Rv2172c	no	no	no	no	no	no	no	no	no	no
Rv2176	no	no	no	no	no	no	no	no	no	no
Rv2177c	no	no	no	no	no	no	no	no	no	no
Rv2178c	no	no	no	no	no	no	no	no	no	no
Rv2180c	no	no	no	no	no	no	no	no	no	no
Rv2182c	no	no	no	no	no	no	no	no	no	no
Rv2183c	no	no	no	no	no	no	no	no	no	no
Rv2184c	no	no	no	no	no	no	no	no	no	no
Rv2185c	no	no	no	no	no	no	no	no	no	no
Rv2186c	no	no	no	no	no	no	no	no	no	no
Rv2187	no	no	no	no	no	no	no	no	no	no
Rv2188c	no	no	no	no	no	no	no	no	no	no
Rv2189c	no	no	no	no	no	no	no	no	no	no
Rv2192c	no	no	no	no	no	no	no	no	no	no
Rv2207	no	no	no	no	no	no	no	no	no	no
Rv2208	no	no	no	no	no	no	no	no	no	no
Rv2210c	no	no	no	no	no	no	no	no	no	no
Rv2211c	no	no	no	no	no	no	no	no	no	no
Rv2213	no	no	no	no	no	no	no	no	no	no
Rv2215	no	no	no	no	no	no	no	no	no	no
Rv2217	no	no	no	no	no	no	no	no	no	no
Rv2218	no	no	no	no	no	no	no	no	no	no
Rv2219A	no	no	no	no	no	no	no	no	no	no
Rv2224c	no	no	no	no	no	no	no	no	no	no
Rv2224d	no	no	no	no	no	no	no	no	no	no
Rv2225	no	no	no	no	no	no	no	no	no	no
Rv2236c	no	no	no	no	no	no	no	no	no	no
Rv2237A	no	no	no	no	no	no	no	no	no	no
Rv2238c	no	no	no	no	no	no	no	no	no	no
Rv2241	no	no	no	no	no	no	no	no	no	no
Rv2243	yes	no	no	no	no	yes	no	no	no	no
Rv2245	yes	no	no	no	no	yes	no	no	no	no
Rv2246	no	no	no	no	no	no	no	no	no	no
Rv2247	yes	no	no	no	no	yes	no	no	no	no
Rv2253	no	no	no	no	no	no	no	no	no	no
Rv2254c	no	no	no	no	no	no	no	no	no	no
Rv2255c	no	no	no	no	no	no	no	no	no	no
Rv2256a	no	no	no	no	no	no	no	no	no	no
Rv2256c	no	no	no	no	no	no	no	no	no	no
Rv2257c	no	no	no	no	no	no	no	no	no	no
Rv2258c	no	no	no	no	no	no	no	no	no	no
Rv2261c	no	no	no	no	no	no	no	no	no	no
Rv2262c	no	no	no	no	no	no	no	no	no	no
Rv2263	no	no	no	no	no	no	no	no	no	no
Rv2275	no	no	no	no	no	no	no	no	no	no
Rv2276	no	no	no	no	no	no	no	no	no	no
Rv2278	no	no	no	no	no	no	no	no	no	no
Rv2279	no	no	no	no	no	no	no	no	no	no
Rv2280	no	no	no	no	no	no	no	no	no	no
Rv2285	no	no	no	no	no	no	no	no	no	no
Rv2291	no	no	no	no	no	no	no	no	no	no
Rv2296	no	no	no	no	no	no	no	no	no	no
Rv2303c	no	no	no	no	no	no	no	no	no	no
Rv2306a	no	no	no	no	no	no	no	no	no	no
Rv2306b	no	no	no	no	no	no	no	no	no	no
Rv2307A	no	no	no	no	no	no	no	no	no	no
Rv2307B	no	no	no	no	no	no	no	no	no	no
Rv2307D	no	no	no	no	no	no	no	no	no	no
Rv2308a	no	no	no	no	no	no	no	no	no	no
Rv2309A	no	no	no	no	no	no	no	no	no	no
Rv2314c	no	no	no	no	no	no	no	no	no	no
